name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"lp__",-13001.2,0.270293,11.8029,-13021.3,-13000.7,-12982.6,1906.8,0.010317,1.00026
"accept_stat__",0.882268,0.010725,0.169282,0.529947,0.943103,0.997268,249.132,0.00134796,1.01801
"stepsize__",0.0776132,0.00630127,0.00772325,0.0685546,0.0768592,0.0874259,1.50225,8.12815e-06,1.63005e+13
"treedepth__",5.10467,0.0459133,1.28348,2,6,6,781.45,0.00422814,1.00482
"n_leapfrog__",48.6798,0.660137,19.8233,7,63,63,901.746,0.00487902,1.00534
"divergent__",0.463333,0.0127114,0.498695,0,0,1,1539.16,0.00832786,1.00391
"energy__",13130.3,0.362307,16.2415,13104.1,13130.1,13157.5,2009.56,0.010873,1.00037
"r[1]",2.3,0.0095,0.51,1.5,2.2,3.2,2869,0.016,1.0
"r[2]",0.56,0.0038,0.24,0.23,0.53,1.00,3913,0.021,1.0
"r[3]",0.41,0.0038,0.22,0.13,0.37,0.84,3511,0.019,1.0
"r[4]",3.1,0.011,0.64,2.1,3.1,4.2,3285,0.018,1.00
"r[5]",1.7,0.0074,0.46,0.97,1.6,2.5,3834,0.021,1.00
"r[6]",0.36,0.0034,0.20,0.11,0.32,0.74,3587,0.019,1.00
"r[7]",1.5,0.0074,0.43,0.85,1.4,2.3,3418,0.018,1.0
"r[8]",1.4,0.0069,0.43,0.76,1.3,2.1,3855,0.021,1.0
"r[9]",0.29,0.0023,0.15,0.096,0.26,0.56,3841,0.021,1.00
"r[10]",0.20,0.0018,0.11,0.058,0.17,0.42,3980,0.022,1.0
"r[11]",3.9,0.014,0.80,2.7,3.8,5.3,3454,0.019,1.0
"r[12]",0.61,0.0063,0.34,0.18,0.55,1.3,2957,0.016,1.0
"r[13]",1.2,0.0096,0.50,0.52,1.2,2.1,2707,0.015,1.0
"r[14]",1.8,0.0094,0.55,1.0,1.8,2.8,3451,0.019,1.0
"r[15]",0.65,0.0048,0.28,0.25,0.62,1.1,3384,0.018,1.0
"r[16]",0.94,0.0055,0.33,0.47,0.91,1.5,3544,0.019,1.00
"r[17]",0.33,0.0038,0.21,0.082,0.28,0.73,3006,0.016,1.00
"r[18]",1.1,0.0060,0.34,0.56,1.0,1.7,3251,0.018,1.0
"r[19]",6.8,0.024,1.3,4.9,6.7,9.1,3006,0.016,1.0
"r[20]",1.8,0.012,0.63,0.80,1.7,2.9,2872,0.016,1.00
"r[21]",0.80,0.0049,0.30,0.38,0.77,1.3,3762,0.020,1.0
"r[22]",1.6,0.0073,0.43,0.94,1.5,2.3,3398,0.018,1.0
"r[23]",0.87,0.0069,0.38,0.34,0.83,1.5,2940,0.016,1.0
"r[24]",0.58,0.0059,0.32,0.15,0.53,1.2,2943,0.016,1.0
"r[25]",6.7,0.020,1.2,4.8,6.6,8.8,3617,0.020,1.0
"r[26]",0.33,0.0039,0.22,0.079,0.28,0.75,3134,0.017,1.0
"r[27]",0.96,0.0066,0.39,0.38,0.92,1.7,3593,0.019,1.0
"r[28]",0.87,0.010,0.51,0.20,0.78,1.8,2633,0.014,1.0
"r[29]",1.5,0.0083,0.50,0.73,1.4,2.3,3655,0.020,1.0
"r[30]",0.97,0.0067,0.43,0.36,0.92,1.8,4121,0.022,1.0
"r[31]",0.82,0.0058,0.35,0.32,0.78,1.5,3726,0.020,1.00
"r[32]",3.5,0.013,0.69,2.5,3.5,4.7,3038,0.016,1.0
"r[33]",1.3,0.0069,0.39,0.68,1.2,1.9,3173,0.017,1.0
"r[34]",0.80,0.0056,0.33,0.33,0.76,1.4,3453,0.019,1.0
"r[35]",3.3,0.013,0.74,2.2,3.2,4.6,3253,0.018,1.0
"r[36]",0.47,0.0043,0.27,0.13,0.41,0.98,3893,0.021,1.0
"r[37]",0.86,0.0053,0.30,0.43,0.82,1.4,3210,0.017,1.0
"r[38]",1.5,0.0070,0.42,0.92,1.5,2.3,3666,0.020,1.00
"r[39]",0.84,0.0046,0.29,0.43,0.81,1.4,3904,0.021,1.0
"r[40]",0.90,0.0047,0.29,0.49,0.87,1.4,3841,0.021,1.00
"r[41]",0.71,0.0053,0.29,0.30,0.68,1.2,3013,0.016,1.0
"r[42]",0.36,0.0029,0.20,0.11,0.33,0.73,4520,0.024,1.00
"r[43]",1.2,0.0070,0.38,0.63,1.1,1.9,2995,0.016,1.0
"r[44]",0.89,0.0055,0.36,0.38,0.85,1.5,4324,0.023,1.0
"r[45]",0.91,0.0055,0.30,0.48,0.87,1.5,3086,0.017,1.0
"r[46]",0.24,0.0023,0.14,0.067,0.20,0.52,3877,0.021,1.0
"r[47]",0.63,0.0044,0.26,0.27,0.59,1.1,3439,0.019,1.0
"r[48]",0.91,0.0054,0.30,0.47,0.89,1.5,3110,0.017,1.0
"r[49]",1.2,0.0083,0.48,0.50,1.2,2.0,3409,0.018,1.0
"r[50]",4.0,0.013,0.81,2.7,3.9,5.4,3766,0.020,1.00
"r[51]",2.6,0.011,0.56,1.8,2.6,3.6,2708,0.015,1.0
"r[52]",0.34,0.0037,0.20,0.095,0.30,0.71,2950,0.016,1.0
"r[53]",1.8,0.0085,0.48,1.0,1.7,2.6,3258,0.018,1.0
"r[54]",1.1,0.0069,0.40,0.52,1.1,1.8,3375,0.018,1.0
"r[55]",0.82,0.013,0.57,0.16,0.68,2.0,1987,0.011,1.0
"r[56]",1.6,0.015,0.70,0.53,1.6,2.8,2113,0.011,1.0
"r[57]",12,0.050,2.8,8.4,12,17,3078,0.017,1.0
"r[58]",0.79,0.0076,0.43,0.22,0.73,1.6,3218,0.017,1.0
"r[59]",0.56,0.0068,0.36,0.14,0.48,1.2,2792,0.015,1.00
"r[60]",0.32,0.0034,0.21,0.080,0.28,0.72,3590,0.019,1.00
"r[61]",3.2,0.012,0.73,2.1,3.2,4.5,3479,0.019,1.0
"r[62]",0.43,0.0038,0.26,0.12,0.38,0.91,4573,0.025,1.00
"r[63]",0.29,0.0026,0.15,0.10,0.27,0.58,3147,0.017,1.0
"r[64]",2.2,0.0082,0.48,1.5,2.2,3.1,3498,0.019,1.0
"r[65]",0.34,0.0026,0.16,0.12,0.31,0.64,3984,0.022,1.0
"r[66]",1.1,0.0050,0.31,0.60,1.0,1.6,3780,0.020,1.0
"r[67]",0.24,0.0019,0.13,0.078,0.21,0.48,4714,0.026,1.0
"r[68]",0.36,0.0026,0.17,0.13,0.33,0.68,4360,0.024,1.00
"r[69]",1.5,0.0060,0.38,0.92,1.4,2.2,4035,0.022,1.00
"r[70]",0.50,0.0036,0.21,0.21,0.47,0.88,3384,0.018,1.0
"r[71]",1.5,0.0059,0.38,0.95,1.5,2.2,4020,0.022,1.00
"r[72]",0.61,0.0039,0.23,0.28,0.58,1.0,3693,0.020,1.0
"r[73]",0.36,0.0029,0.19,0.12,0.33,0.72,4182,0.023,1.0
"r[74]",0.77,0.0039,0.27,0.39,0.73,1.2,4884,0.026,1.00
"r[75]",0.25,0.0023,0.14,0.076,0.23,0.53,3758,0.020,1.0
"r[76]",0.35,0.0028,0.17,0.13,0.32,0.66,3512,0.019,1.0
"r[77]",5.0,0.016,0.96,3.5,4.9,6.7,3705,0.020,1.0
"r[78]",0.89,0.0077,0.45,0.29,0.82,1.7,3443,0.019,1.00
"r[79]",0.61,0.0038,0.24,0.28,0.58,1.1,4112,0.022,1.0
"r[80]",0.61,0.0038,0.24,0.27,0.57,1.0,3941,0.021,1.00
"r[81]",2.1,0.011,0.57,1.3,2.1,3.2,2646,0.014,1.0
"r[82]",2.0,0.010,0.63,1.0,1.9,3.1,3879,0.021,1.0
"r[83]",1.1,0.0055,0.32,0.62,1.1,1.7,3425,0.019,1.0
"r[84]",0.37,0.0032,0.19,0.13,0.35,0.73,3440,0.019,1.0
"r[85]",2.3,0.0082,0.50,1.6,2.3,3.2,3765,0.020,1.0
"r[86]",0.65,0.0047,0.28,0.26,0.61,1.2,3566,0.019,1.0
"r[87]",0.74,0.0057,0.34,0.27,0.71,1.4,3468,0.019,1.0
"r[88]",0.91,0.0066,0.34,0.44,0.87,1.5,2634,0.014,1.0
"r[89]",1.4,0.0079,0.44,0.74,1.3,2.2,3124,0.017,1.0
"r[90]",0.62,0.0057,0.34,0.18,0.56,1.2,3417,0.018,1.00
"r[91]",0.41,0.0039,0.24,0.11,0.37,0.87,3581,0.019,1.0
"r[92]",2.1,0.0089,0.52,1.3,2.0,3.0,3431,0.019,1.0
"r[93]",2.1,0.0079,0.50,1.3,2.1,3.0,4057,0.022,1.0
"r[94]",1.9,0.0074,0.46,1.2,1.9,2.7,3868,0.021,1.0
"r[95]",4.9,0.014,0.90,3.5,4.8,6.5,4157,0.022,1.0
"r[96]",0.34,0.0029,0.19,0.10,0.30,0.70,4367,0.024,1.00
"r[97]",0.83,0.0061,0.32,0.38,0.79,1.4,2763,0.015,1.0
"r[98]",0.33,0.0029,0.19,0.092,0.29,0.70,4364,0.024,1.00
"r[99]",1.1,0.015,0.73,0.21,0.92,2.5,2248,0.012,1.0
"r[100]",11,0.042,2.3,8.1,11,15,2963,0.016,1.0
"r[101]",2.0,0.012,0.66,1.0,1.9,3.2,3160,0.017,1.00
"r[102]",3.6,0.013,0.83,2.4,3.6,5.1,4075,0.022,1.0
"r[103]",1.7,0.015,0.74,0.67,1.7,3.0,2521,0.014,1.00
"r[104]",3.0,0.020,1.0,1.4,3.0,4.8,2702,0.015,1.0
"r[105]",1.2,0.0090,0.55,0.42,1.1,2.2,3776,0.020,1.00
"r[106]",0.44,0.0045,0.26,0.12,0.39,0.95,3378,0.018,1.0
"r[107]",0.47,0.0037,0.23,0.17,0.43,0.90,3835,0.021,1.0
"r[108]",2.3,0.0084,0.50,1.5,2.3,3.2,3533,0.019,1.0
"r[109]",0.74,0.0052,0.29,0.32,0.71,1.3,3205,0.017,1.0
"r[110]",0.51,0.0041,0.25,0.18,0.48,0.98,3707,0.020,1.0
"r[111]",3.9,0.014,0.79,2.7,3.8,5.3,2979,0.016,1.0
"r[112]",0.34,0.0037,0.21,0.090,0.29,0.74,3084,0.017,1.0
"r[113]",7.7,0.027,1.5,5.5,7.6,10,3136,0.017,1.0
"r[114]",1.1,0.011,0.65,0.23,0.93,2.3,3510,0.019,1.00
"r[115]",5.8,0.064,2.7,0.80,6.1,9.8,1836,0.0099,1.0
"r[116]",3.1,0.063,2.6,0.31,2.3,8.1,1634,0.0088,1.0
"r[117]",19,0.14,7.0,11,17,31,2443,0.013,1.0
"r[118]",1.7,0.023,1.2,0.28,1.5,3.9,2492,0.013,1.0
"r[119]",2.1,0.026,1.2,0.36,2.1,4.4,2243,0.012,1.0
"r[120]",0.93,0.0082,0.42,0.34,0.88,1.7,2593,0.014,1.0
"r[121]",0.35,0.0037,0.22,0.086,0.30,0.77,3462,0.019,1.0
"r[122]",2.6,0.010,0.66,1.6,2.5,3.8,4093,0.022,1.0
"r[123]",0.85,0.0062,0.38,0.31,0.81,1.6,3738,0.020,1.00
"r[124]",0.80,0.0057,0.36,0.31,0.76,1.5,3940,0.021,1.0
"r[125]",1.1,0.0074,0.44,0.44,1.0,1.9,3517,0.019,1.0
"r[126]",0.54,0.0052,0.31,0.15,0.48,1.1,3584,0.019,1.00
"r[127]",0.56,0.0044,0.25,0.22,0.53,1.0,3273,0.018,1.0
"r[128]",0.55,0.0045,0.24,0.21,0.51,1.0,2914,0.016,1.0
"r[129]",1.5,0.0090,0.52,0.75,1.5,2.4,3327,0.018,1.0
"r[130]",3.0,0.012,0.72,2.0,3.0,4.3,3576,0.019,1.0
"r[131]",2.1,0.012,0.64,1.1,2.0,3.2,3076,0.017,1.0
"r[132]",0.55,0.0052,0.30,0.16,0.50,1.1,3332,0.018,1.00
"r[133]",2.5,0.0089,0.57,1.6,2.4,3.5,4069,0.022,1.0
"r[134]",1.2,0.0068,0.41,0.60,1.2,1.9,3663,0.020,1.0
"r[135]",4.6,0.014,0.84,3.3,4.6,6.2,3507,0.019,1.00
"r[136]",0.50,0.0047,0.26,0.15,0.45,0.99,3137,0.017,1.00
"r[137]",0.81,0.0057,0.32,0.34,0.78,1.4,3189,0.017,1.0
"r[138]",0.97,0.0063,0.38,0.43,0.93,1.7,3713,0.020,1.00
"r[139]",0.41,0.0047,0.25,0.11,0.36,0.87,2718,0.015,1.0
"r[140]",2.1,0.011,0.56,1.3,2.1,3.1,2437,0.013,1.0
"r[141]",2.4,0.0085,0.51,1.6,2.3,3.3,3585,0.019,1.00
"r[142]",0.34,0.0027,0.18,0.11,0.31,0.66,4174,0.023,1.0
"r[143]",1.5,0.0067,0.42,0.83,1.4,2.2,4032,0.022,1.00
"r[144]",0.48,0.0041,0.25,0.16,0.44,0.95,3635,0.020,1.00
"r[145]",2.6,0.0097,0.60,1.7,2.6,3.7,3823,0.021,1.0
"r[146]",0.83,0.0051,0.30,0.40,0.79,1.4,3572,0.019,1.00
"r[147]",1.5,0.0068,0.42,0.91,1.5,2.3,3869,0.021,1.0
"r[148]",2.0,0.0092,0.50,1.3,2.0,2.9,2944,0.016,1.0
"r[149]",0.52,0.0035,0.22,0.23,0.49,0.92,3810,0.021,1.0
"r[150]",0.35,0.0024,0.16,0.13,0.32,0.66,4608,0.025,1.0
"r[151]",0.94,0.0056,0.34,0.45,0.91,1.5,3626,0.020,1.00
"r[152]",0.49,0.0040,0.26,0.16,0.45,0.97,4062,0.022,1.00
"r[153]",1.4,0.0071,0.43,0.80,1.4,2.2,3586,0.019,1.00
"r[154]",0.30,0.0025,0.17,0.084,0.26,0.63,4544,0.025,1.00
"r[155]",0.37,0.0029,0.20,0.12,0.34,0.76,4714,0.026,1.00
"r[156]",1.8,0.0073,0.49,1.1,1.8,2.7,4625,0.025,1.00
"r[157]",4.5,0.017,0.95,3.0,4.4,6.1,2982,0.016,1.0
"r[158]",1.2,0.011,0.61,0.36,1.2,2.3,3232,0.017,1.0
"r[159]",0.25,0.0025,0.15,0.073,0.22,0.54,3775,0.020,1.00
"r[160]",0.46,0.0033,0.20,0.18,0.43,0.84,3816,0.021,1.0
"r[161]",1.4,0.0096,0.53,0.64,1.4,2.4,3104,0.017,1.0
"r[162]",3.8,0.019,1.0,2.3,3.7,5.6,2992,0.016,1.0
"r[163]",1.5,0.0070,0.42,0.86,1.4,2.2,3601,0.019,1.0
"r[164]",0.59,0.0041,0.27,0.22,0.55,1.1,4284,0.023,1.00
"r[165]",0.95,0.0051,0.30,0.50,0.93,1.5,3487,0.019,1.0
"r[166]",0.26,0.0027,0.16,0.068,0.23,0.58,3614,0.020,1.0
"r[167]",4.3,0.016,0.85,3.0,4.2,5.7,2901,0.016,1.0
"r[168]",0.38,0.0043,0.25,0.091,0.32,0.86,3320,0.018,1.0
"r[169]",1.5,0.0087,0.52,0.70,1.4,2.4,3542,0.019,1.00
"r[170]",1.6,0.012,0.66,0.65,1.5,2.8,2984,0.016,1.0
"r[171]",2.4,0.0096,0.56,1.6,2.4,3.4,3356,0.018,1.0
"r[172]",0.80,0.0054,0.32,0.35,0.77,1.4,3629,0.020,1.0
"r[173]",0.57,0.0043,0.26,0.20,0.53,1.1,3719,0.020,1.0
"r[174]",1.3,0.0063,0.38,0.77,1.3,2.0,3621,0.020,1.0
"r[175]",1.6,0.0088,0.50,0.85,1.6,2.5,3234,0.017,1.0
"r[176]",0.43,0.0047,0.28,0.10,0.37,0.96,3549,0.019,1.00
"r[177]",1.9,0.0094,0.59,1.0,1.9,3.0,3945,0.021,1.0
"r[178]",2.3,0.012,0.62,1.4,2.3,3.4,2487,0.013,1.0
"r[179]",0.99,0.0062,0.36,0.45,0.95,1.6,3456,0.019,1.0
"r[180]",0.91,0.0057,0.34,0.43,0.88,1.5,3599,0.019,1.0
"r[181]",0.29,0.0028,0.18,0.074,0.25,0.65,4383,0.024,1.0
"r[182]",2.3,0.011,0.66,1.4,2.3,3.5,3689,0.020,1.0
"r[183]",1.9,0.013,0.68,0.89,1.9,3.2,2937,0.016,1.0
"r[184]",3.8,0.018,0.92,2.5,3.8,5.5,2665,0.014,1.0
"r[185]",1.2,0.0099,0.54,0.41,1.1,2.1,2956,0.016,1.0
"r[186]",1.2,0.0082,0.50,0.46,1.1,2.1,3734,0.020,1.0
"r[187]",0.76,0.0057,0.38,0.26,0.71,1.5,4317,0.023,1.0
"r[188]",0.43,0.0040,0.26,0.11,0.38,0.93,4176,0.023,1.0
"r[189]",0.78,0.0055,0.31,0.33,0.75,1.3,3169,0.017,1.00
"r[190]",1.4,0.0065,0.41,0.75,1.3,2.1,4057,0.022,1.00
"r[191]",6.1,0.019,1.1,4.5,5.9,7.9,3183,0.017,1.0
"r[192]",0.42,0.0042,0.24,0.12,0.38,0.88,3335,0.018,1.0
"r[193]",0.54,0.0052,0.31,0.16,0.48,1.1,3387,0.018,1.0
"r[194]",1.6,0.0081,0.48,0.89,1.5,2.4,3440,0.019,1.00
"r[195]",0.24,0.0024,0.14,0.066,0.21,0.50,3559,0.019,1.0
"r[196]",2.2,0.0080,0.46,1.5,2.1,3.0,3381,0.018,1.0
"r[197]",1.0,0.0054,0.33,0.57,1.0,1.6,3678,0.020,1.0
"r[198]",0.59,0.0041,0.25,0.25,0.55,1.1,3619,0.020,1.0
"r[199]",1.5,0.0074,0.43,0.85,1.5,2.3,3448,0.019,1.0
"r[200]",0.52,0.0043,0.27,0.16,0.48,1.0,3933,0.021,1.00
"r[201]",1.5,0.0092,0.53,0.76,1.5,2.5,3358,0.018,1.0
"r[202]",2.2,0.010,0.62,1.3,2.2,3.3,3613,0.020,1.0
"r[203]",0.76,0.0049,0.31,0.33,0.72,1.3,3834,0.021,1.0
"r[204]",1.2,0.0067,0.38,0.70,1.2,1.9,3246,0.018,1.0
"r[205]",2.1,0.0086,0.54,1.3,2.0,3.0,4000,0.022,1.00
"r[206]",1.0,0.0073,0.42,0.46,0.99,1.8,3330,0.018,1.0
"r[207]",2.3,0.014,0.79,1.1,2.2,3.6,3255,0.018,1.0
"r[208]",1.1,0.012,0.62,0.27,0.96,2.3,2641,0.014,1.0
"r[209]",1.3,0.012,0.64,0.39,1.2,2.4,2882,0.016,1.0
"r[210]",1.6,0.013,0.69,0.59,1.6,2.9,2699,0.015,1.00
"r[211]",1.7,0.018,0.87,0.46,1.6,3.3,2248,0.012,1.00
"r[212]",2.5,0.020,0.97,0.97,2.5,4.2,2438,0.013,1.00
"r[213]",7.3,0.037,2.0,4.4,7.0,11,3064,0.017,1.00
"r[214]",6.8,0.033,1.9,4.0,6.6,10,3290,0.018,1.0
"r[215]",0.99,0.017,0.81,0.17,0.77,2.5,2364,0.013,1.0
"r[216]",2.8,0.027,1.4,0.78,2.7,5.2,2488,0.013,1.0
"r[217]",4.3,0.032,1.6,2.0,4.2,7.0,2446,0.013,1.00
"r[218]",1.0,0.0088,0.54,0.28,0.93,2.0,3693,0.020,1.0
"r[219]",1.7,0.0070,0.43,1.1,1.7,2.5,3803,0.021,1.0
"r[220]",0.34,0.0028,0.18,0.10,0.31,0.69,4448,0.024,1.0
"r[221]",0.89,0.0058,0.35,0.38,0.85,1.5,3739,0.020,1.0
"r[222]",1.0,0.0062,0.37,0.48,1.0,1.7,3649,0.020,1.0
"r[223]",2.9,0.011,0.65,1.9,2.8,4.1,3721,0.020,1.0
"r[224]",0.82,0.0058,0.37,0.31,0.77,1.5,4048,0.022,1.0
"r[225]",1.0,0.0067,0.38,0.49,0.98,1.7,3137,0.017,1.0
"r[226]",1.5,0.0072,0.44,0.86,1.5,2.3,3713,0.020,1.00
"r[227]",0.53,0.0039,0.22,0.23,0.49,0.93,3297,0.018,1.0
"r[228]",0.73,0.0043,0.26,0.35,0.71,1.2,3677,0.020,1.0
"r[229]",0.97,0.0059,0.38,0.44,0.92,1.7,4049,0.022,1.00
"r[230]",2.5,0.010,0.62,1.6,2.5,3.7,3593,0.019,1.0
"r[231]",0.70,0.0055,0.34,0.24,0.65,1.3,3752,0.020,1.0
"r[232]",0.62,0.0054,0.33,0.18,0.56,1.2,3707,0.020,1.0
"r[233]",0.74,0.0049,0.31,0.31,0.70,1.3,3893,0.021,1.0
"r[234]",1.1,0.0061,0.37,0.57,1.1,1.8,3678,0.020,1.0
"r[235]",0.67,0.0044,0.26,0.30,0.63,1.1,3552,0.019,1.0
"r[236]",0.40,0.0033,0.20,0.13,0.36,0.77,3659,0.020,1.00
"r[237]",1.2,0.0081,0.45,0.57,1.2,2.0,3165,0.017,1.00
"r[238]",2.0,0.0098,0.58,1.2,2.0,3.1,3484,0.019,1.00
"r[239]",0.72,0.0051,0.29,0.30,0.68,1.3,3213,0.017,1.00
"r[240]",0.56,0.0046,0.26,0.20,0.52,1.0,3165,0.017,1.0
"r[241]",6.4,0.021,1.2,4.6,6.3,8.6,3571,0.019,1.0
"r[242]",1.4,0.011,0.65,0.45,1.3,2.6,3721,0.020,1.00
"r[243]",1.6,0.013,0.72,0.57,1.6,2.9,3120,0.017,1.00
"r[244]",2.2,0.011,0.64,1.3,2.1,3.3,3112,0.017,1.00
"r[245]",1.7,0.012,0.65,0.72,1.6,2.9,3085,0.017,1.0
"r[246]",1.0,0.0079,0.47,0.37,0.96,1.9,3536,0.019,1.0
"r[247]",1.9,0.011,0.64,0.93,1.8,3.0,3453,0.019,1.0
"r[248]",1.5,0.0091,0.56,0.74,1.5,2.5,3768,0.020,1.00
"r[249]",1.0,0.0080,0.46,0.36,0.94,1.9,3247,0.018,1.0
"r[250]",0.76,0.0078,0.43,0.21,0.69,1.6,3106,0.017,1.0
"r[251]",0.56,0.0057,0.33,0.14,0.49,1.2,3386,0.018,1.00
"r[252]",1.7,0.0090,0.57,0.88,1.7,2.8,4087,0.022,1.0
"r[253]",1.7,0.019,1.0,0.29,1.5,3.5,2759,0.015,1.0
"r[254]",1.7,0.019,0.99,0.33,1.6,3.5,2843,0.015,1.0
"a",-0.9,0.1,1.9,-3.2,-1.3,2.7,913.0,0.0,1.0
"b",0.5,0.0,0.6,-0.3,0.4,1.5,2996.3,0.0,1.0
"h",1.0,0.0,1.0,0.1,0.6,3.3,598.8,0.0,1.0
"yR",-0.2,0.0,0.1,-0.4,-0.2,0.0,3174.0,0.0,1.0
# Inference for Stan model: stan_halcyon_logistic_model
# 3 chains: each with iter=(2000,2000,2000); warmup=(0,0,0); thin=(1,1,1); 6000 iterations saved.
# 
# Warmup took (40788, 41272, 40765) seconds, 34 hours total
# Sampling took (59536, 61017, 64269) seconds, 51 hours total
# Samples were drawn using hmc with nuts.
# For each parameter, N_Eff is a crude measure of effective sample size,
# and R_hat is the potential scale reduction factor on split chains (at 
# convergence, R_hat=1).
